Vehicle_ID,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events
CAR-19 ,16.562468,81.06977,45,2
CAR 14,21.7993,86.5121,47,1
 CAR-18,25.9538,73.8813,132 kmh,5
 CAR-06,26.3174,81.3566,88,1
CAR-09 ,25.572361,86.5588,134 kmh,5
CAR-10 ,23.761199,76.842032,150 kmh,3
CAR-21 ,14.422564,86.3646,48,3
CAR 25,16.716,80.8299,160 kmh,1
car-30,24.07,84.76,82,0
CAR-22,23.33,86.33,146 kmh,1
CAR-02 ,21.5172,82.15,125 kmh,2
CAR 25,24.157521,80.39,126 kmh,4
car-07,26.39,76.955801,143 kmh,0
CAR-15,27.69,75.8694,140 kmh,2
car-04,25.46,87.156125,135 kmh,4
 CAR-25,24.195717,82.008357,151 kmh,0
CAR-15,23.806477,82.8242,46,2
car-17,18.130536,78.614,98,6
 CAR-19,16.3874,77.655462,88,2
CAR-15,18.1343,76.7244,60,4
CAR-14,13.53338,85.7656,146 kmh,2
CAR-07 ,26.79,74.4386,134 kmh,1
CAR 19,27.843655,87.2,55,3
CAR-14,24.1853,73.245275,156 kmh,0
CAR 30,15.31,81.6219,52,1
car-04,20.710697,86.2952,53,5
CAR-11,22.5517,83.004794,72,3
car-15,16.583331,73.0782,170 kmh,6
 CAR-29,15.86,87.73,164 kmh,3
CAR-18 ,24.22,75.35,161 kmh,3
CAR-09 ,22.7815,82.04,154 kmh,3
CAR-15 ,26.415752,83.7184,171 kmh,0
CAR 10,12.1984,83.4382,53,4
CAR-23 ,21.259402,78.378185,151 kmh,6
CAR-18 ,14.6458,73.19,76,4
CAR 20,14.04,82.456304,174 kmh,2
CAR-25,16.278535,74.1013,127 kmh,4
 CAR-25,20.4488,80.1915,90,4
CAR-25 ,20.59,79.340288,88,0
 CAR-16,20.01,77.513926,133 kmh,6
CAR-16 ,26.847798,85.25,152 kmh,5
car-14,26.10723,72.7271,152 kmh,0
CAR-18 ,21.3284,76.05,146 kmh,0
CAR-15 ,24.27,86.6532,97,5
car-20,18.72,78.05822,97,6
car-06,21.7,87.710317,96,1
CAR-12,13.592301,79.150463,150 kmh,2
CAR 03,22.851675,72.1,140 kmh,0
CAR 26,22.6332,87.279089,73,5
CAR 07,24.32,87.80209,72,6
 CAR-05,23.6578,74.31,88,4
 CAR-15,20.9753,77.556065,165 kmh,6
CAR-26,26.000315,77.9883,56,6
CAR 19,19.7768,84.18,48,3
 CAR-15,26.8244,81.2595,60,3
CAR 22,18.96,80.61,55,0
CAR-10 ,25.1791,85.4729,137 kmh,6
car-20,21.9743,72.5112,48,5
car-27,23.546218,75.78,168 kmh,2
CAR 17,18.58857,75.8163,159 kmh,0
CAR-07 ,25.870217,76.5711,86,3
car-10,27.83,86.711018,170 kmh,5
car-02,22.011339,76.3639,154 kmh,0
 CAR-01,18.834602,77.34,120 kmh,4
CAR-17 ,13.0011,84.867526,151 kmh,2
car-13,14.98,78.773159,82,1
CAR-29,16.539507,84.6796,100,3
CAR 02,17.99,82.84,55,3
CAR-23,24.133854,75.45,173 kmh,1
 CAR-27,21.012266,72.908454,45,6
 CAR-11,20.9497,77.748006,155 kmh,3
CAR-14 ,27.53,85.462705,148 kmh,3
CAR-19 ,14.54,86.8666,86,6
 CAR-18,13.5826,74.02,78,5
car-19,22.35,87.8592,136 kmh,1
CAR-27,19.6,82.59175,141 kmh,6
CAR-27 ,15.680878,83.57,122 kmh,0
CAR-04 ,15.31,73.6231,89,1
 CAR-25,27.656879,82.2178,159 kmh,2
car-28,23.47,72.0428,123 kmh,1
CAR-27 ,12.77,87.1204,65,5
CAR-07,22.0013,78.367139,137 kmh,6
CAR-12 ,26.88,77.5348,124 kmh,4
CAR-02 ,15.404703,72.465548,170 kmh,0
CAR-27,20.42,80.7892,75,0
car-11,19.45,87.8931,49,5
CAR-20 ,14.4,76.485732,159 kmh,3
CAR 10,17.9062,73.76,163 kmh,1
car-25,12.71,76.939225,66,5
car-02,18.9715,76.9604,59,2
CAR-23 ,16.13,73.69,96,5
 CAR-21,18.3883,78.947282,156 kmh,5
CAR-08 ,12.98,77.598907,136 kmh,5
car-04,22.6,75.5432,69,4
 CAR-10,27.779414,85.2185,50,4
CAR-29 ,17.076103,82.1567,54,0
 CAR-06,14.85,77.02,137 kmh,3
car-07,25.2,74.651165,144 kmh,1
CAR-22,17.4348,77.95,92,0
 CAR-11,17.588637,81.2789,99,5
CAR-10,19.257748,79.1455,154 kmh,6
CAR 22,27.4619,75.278321,93,3
 CAR-05,19.1394,78.86,45,3
CAR 01,16.801,77.079178,62,0
CAR-04 ,19.6335,81.71,45,4
car-07,22.3418,77.3909,80,3
CAR-12,14.501,75.34,168 kmh,2
CAR 12,23.8745,81.0039,88,3
car-21,12.309183,80.16,143 kmh,1
CAR 21,13.49,83.09,54,0
car-19,18.279306,79.92,80,4
CAR-23,21.469235,74.108,125 kmh,4
car-06,15.3325,76.369319,179 kmh,3
CAR-02 ,17.31,79.6761,51,1
CAR 04,24.617524,79.518988,61,1
CAR-04,19.471621,79.3821,173 kmh,2
car-17,13.6549,84.1,97,5
CAR-11,19.1736,83.922402,175 kmh,6
car-24,22.898326,72.2599,126 kmh,5
 CAR-15,23.465421,87.901185,139 kmh,4
 CAR-16,26.5152,82.4289,180 kmh,3
CAR-26,27.502383,83.8867,137 kmh,2
 CAR-22,20.724806,72.8101,83,5
car-22,25.472824,82.68,88,1
 CAR-21,15.0383,85.01,94,6
CAR-13 ,15.7413,86.1014,129 kmh,1
CAR-06,27.8579,86.97,81,5
 CAR-15,14.44382,78.01,61,6
CAR 04,13.918348,83.7571,68,4
CAR-18 ,19.240097,75.2258,81,3
CAR-14 ,21.33,83.254849,50,3
CAR-04 ,25.69,83.536706,100,6
 CAR-21,25.0735,75.6288,179 kmh,4
CAR-30 ,25.095224,73.13,179 kmh,5
CAR-10,15.29,74.18301,146 kmh,2
CAR-02 ,21.04,81.94,168 kmh,0
CAR-20 ,16.7058,83.4989,96,2
car-13,15.9716,78.129184,164 kmh,4
car-10,24.20231,79.38,146 kmh,6
 CAR-13,27.800817,83.475,120 kmh,0
car-22,19.73,78.99,121 kmh,6
CAR-10 ,27.2701,87.17,157 kmh,5
CAR-20 ,19.633,78.24,84,4
 CAR-08,21.2931,80.06,75,6
 CAR-28,19.29204,80.5624,138 kmh,4
 CAR-26,15.887279,72.811023,120 kmh,1
CAR-26,24.32,84.6853,169 kmh,4
CAR 09,14.678366,81.352362,75,5
CAR-25,13.92,76.85,132 kmh,0
CAR-08,26.19,84.304642,140 kmh,0
CAR 18,12.0038,77.294146,60,5
CAR-27 ,21.87,86.97,154 kmh,0
 CAR-21,20.08,80.4998,140 kmh,1
CAR-24,13.76,73.2666,66,1
CAR 04,24.3995,85.9633,99,3
CAR-21 ,12.9393,72.7991,155 kmh,2
CAR-28 ,26.2654,79.91,48,1
car-14,13.0921,87.441385,54,3
car-03,17.479475,81.66,100,3
CAR-18 ,17.99,78.504,136 kmh,5
CAR-21 ,15.5862,77.2443,131 kmh,0
CAR-14,12.840578,85.465054,138 kmh,3
CAR-08 ,23.15,81.3332,62,4
car-02,17.0,87.05,156 kmh,0
 CAR-10,22.7647,79.901008,67,3
car-27,26.21,84.46,84,4
CAR 25,16.790874,73.4603,135 kmh,5
car-07,27.01,80.33,58,0
 CAR-24,17.41,80.2827,65,0
car-06,25.85,82.91,59,5
car-25,20.0098,87.317,178 kmh,4
car-24,27.14,76.961118,164 kmh,4
CAR 15,14.965368,79.04,123 kmh,1
 CAR-23,20.1716,83.17,163 kmh,2
CAR 29,22.42,73.180794,134 kmh,5
CAR-19 ,25.988927,77.314583,73,0
CAR-03 ,24.9445,78.270841,159 kmh,5
CAR 11,15.2485,77.21,125 kmh,0
CAR 14,20.563103,84.5873,166 kmh,1
 CAR-01,19.22,87.2,135 kmh,6
 CAR-05,26.38,75.6315,141 kmh,0
CAR-27,27.1995,72.84,139 kmh,6
 CAR-08,13.169638,82.6934,84,6
car-16,22.549443,73.915094,171 kmh,0
car-03,12.446731,84.0578,178 kmh,0
CAR-27,22.8037,80.965946,162 kmh,2
 CAR-29,22.67316,76.33,131 kmh,4
 CAR-15,19.6772,76.5919,151 kmh,6
 CAR-25,13.82,73.0135,91,6
CAR 26,22.08,78.292537,96,1
CAR-25 ,19.5107,80.0355,61,5
CAR 15,21.195356,73.38,127 kmh,6
CAR-30 ,25.18,73.5427,95,5
CAR-30,12.5714,80.922124,154 kmh,1
CAR 23,24.2751,87.5346,62,4
car-26,24.46,75.782813,159 kmh,3
car-10,26.6,84.36,91,3
CAR-02,14.15,87.529908,58,3
CAR 30,27.4158,84.428833,175 kmh,2
CAR-20 ,22.6,86.1,162 kmh,0
CAR-21,14.38,77.3032,164 kmh,4
CAR-05,13.261013,84.34,94,2
CAR-21 ,12.534,77.68,169 kmh,4
CAR-04,13.952704,78.411511,162 kmh,5
CAR 06,24.25,73.98,54,3
 CAR-04,12.75,79.400648,100,6
 CAR-13,17.716403,81.659617,76,2
CAR-07 ,16.26,77.5122,65,6
car-23,17.90487,84.574824,50,1
 CAR-13,15.7209,87.8186,46,0
CAR-26 ,12.48,73.5264,126 kmh,0
CAR-21 ,21.738827,84.5723,86,3
car-23,19.7018,78.86,139 kmh,5
CAR-22,21.9723,87.45,99,0
CAR-02,12.803506,73.6269,61,2
 CAR-11,27.5443,82.211713,64,6
car-12,19.5411,87.331022,151 kmh,6
CAR-19 ,18.532016,75.7846,42,0
car-10,25.130256,82.25,124 kmh,0
car-03,13.8365,79.527822,65,0
CAR 11,18.9714,75.2,66,0
 CAR-30,26.3395,78.126003,44,6
CAR-30,13.9532,84.22,94,0
CAR-04 ,14.65,78.430578,65,3
CAR-06,24.378,85.91,123 kmh,1
 CAR-24,14.1064,77.74,99,1
 CAR-13,15.2252,78.71,89,5
 CAR-29,20.163409,81.718444,51,1
 CAR-02,21.8152,77.586848,144 kmh,3
CAR-29,25.83,74.365,134 kmh,0
CAR-10 ,25.5,84.137135,50,3
CAR-09 ,27.926753,84.623725,62,0
car-04,20.3313,83.999714,145 kmh,1
CAR-07 ,24.68,83.66,134 kmh,0
car-13,27.8363,87.2004,137 kmh,2
CAR-16,19.7764,75.2192,74,4
CAR-21,14.86,78.8,151 kmh,5
 CAR-22,26.71,81.0968,69,3
CAR-28 ,18.649647,72.342513,74,2
 CAR-25,24.164998,72.63,96,0
CAR-09,23.918364,82.034985,149 kmh,1
 CAR-13,24.108295,72.2078,174 kmh,4
CAR-04,26.47,79.8,150 kmh,0
car-13,19.2628,76.6769,153 kmh,1
CAR 22,27.71,78.16,85,5
CAR 07,19.547962,74.644815,92,5
CAR 14,27.119494,87.05,87,0
car-23,25.4902,81.8615,88,4
car-21,15.0377,74.433032,156 kmh,5
CAR-30,16.19,79.6083,47,2
CAR-10 ,22.31,79.917481,68,0
car-16,27.3422,78.2606,132 kmh,2
CAR-21,13.5421,81.96601,180 kmh,6
CAR-19 ,16.14028,78.44,68,5
car-27,15.55,81.2112,142 kmh,6
CAR-21 ,15.8515,74.4886,81,4
car-01,24.3367,84.5262,69,3
CAR-09,20.826228,72.91,174 kmh,2
 CAR-28,21.268345,87.1255,80,4
CAR 11,15.08,79.3844,122 kmh,6
car-28,21.33,74.908614,133 kmh,4
CAR 22,15.76,84.47,67,4
CAR 01,16.647298,80.62,57,5
CAR 17,27.96,74.122022,153 kmh,0
car-15,26.162,74.2,51,0
CAR-28,16.861445,85.9642,126 kmh,2
CAR-08 ,12.9102,73.034644,143 kmh,1
 CAR-18,23.46,85.9,62,3
CAR 09,19.223853,84.585134,140 kmh,0
CAR-13 ,15.1,73.177279,88,4
car-19,19.16,74.36,120 kmh,5
CAR-14,25.08,76.935719,123 kmh,0
CAR 13,23.008,73.73,67,5
CAR-12,16.420533,73.09982,56,0
CAR-29 ,12.4683,80.48,91,6
CAR 07,25.57,84.868742,164 kmh,4
CAR-26,16.396935,86.468437,90,0
CAR 27,23.7666,74.426,91,0
CAR-05 ,23.456657,76.6206,63,3
CAR-14 ,17.909726,75.907197,148 kmh,3
CAR-09,18.7089,75.24,62,2
 CAR-07,22.99,72.59,58,2
CAR-19,15.269739,85.89,46,2
CAR-29,19.958632,76.501252,87,6
car-17,21.46,78.482965,69,6
CAR 30,13.974103,82.8122,48,4
car-23,14.649806,79.2945,87,3
CAR 23,20.6738,76.690093,166 kmh,4
 CAR-23,27.27,82.7582,154 kmh,1
 CAR-23,15.8442,72.38,72,0
CAR 15,22.506392,75.53,166 kmh,2
 CAR-16,26.54,84.691507,54,5
CAR 26,18.1522,72.3179,143 kmh,4
CAR 15,16.0867,74.134841,176 kmh,5
CAR-08 ,18.88,82.650169,146 kmh,2
 CAR-06,12.63,81.185322,158 kmh,5
CAR-04,27.76,76.044899,62,5
CAR 24,16.0973,85.82,51,2
CAR-30,25.27,87.7135,52,5
CAR-02,24.88,74.61,46,4
car-07,17.2901,80.6202,142 kmh,4
CAR-10 ,25.97,72.251785,47,2
car-01,17.9,78.632609,125 kmh,1
CAR-04 ,16.713479,78.22,66,0
CAR 12,25.0306,84.64,88,0
CAR-29,26.868419,79.61451,171 kmh,2
 CAR-28,23.03941,74.349018,132 kmh,2
car-29,12.48,72.29,78,6
CAR-16,25.2144,82.02,134 kmh,5
CAR 22,26.779263,86.784264,155 kmh,3
CAR-14,13.3731,76.5412,162 kmh,6
CAR-26 ,14.42,86.05,66,2
car-13,13.1383,74.6992,174 kmh,6
car-07,23.0086,77.8762,55,0
 CAR-03,20.535462,83.425683,52,6
 CAR-18,24.96,78.39277,121 kmh,2
CAR-25,15.69,77.04,59,5
car-14,14.5192,87.1221,137 kmh,1
CAR 27,26.21,84.97,128 kmh,6
 CAR-30,19.07,87.6753,130 kmh,4
CAR 19,22.013219,84.42,175 kmh,5
 CAR-21,15.77,74.88,70,4
CAR-13 ,21.19,86.7757,65,5
CAR 27,12.743063,72.0918,57,2
CAR-25,13.668,82.9854,146 kmh,3
CAR-08,12.839052,77.4845,77,3
car-11,17.4109,85.01,46,5
 CAR-24,26.744035,82.21,94,4
car-05,24.6373,77.43,127 kmh,0
CAR-16,23.1117,86.32,133 kmh,5
car-19,13.478,76.3211,144 kmh,4
car-14,13.6297,80.292509,166 kmh,0
CAR 05,23.95538,84.689,131 kmh,4
car-17,24.1,86.22,98,6
car-07,18.63,80.21,158 kmh,5
CAR-24 ,16.43,77.99,176 kmh,4
CAR 14,12.35,84.74,141 kmh,1
car-18,24.31,72.11596,76,3
CAR-26 ,19.899315,79.31,71,2
CAR-24 ,26.5983,80.924397,53,4
CAR-17,19.96,76.52,163 kmh,5
car-01,22.686,80.464953,152 kmh,6
CAR 17,23.4524,73.236435,54,4
CAR-30,27.41,74.3815,83,5
car-23,27.475146,83.21,66,2
car-04,26.9997,86.74,143 kmh,4
CAR-04,22.371998,75.1895,125 kmh,4
 CAR-13,15.18,73.2,139 kmh,0
CAR-26,17.1,72.05,72,1
car-05,18.5911,78.2803,123 kmh,0
 CAR-26,27.34,87.79,52,0
 CAR-09,12.54,86.472,79,6
CAR 28,14.5904,86.256272,134 kmh,6
CAR 12,13.08,73.4,42,1
CAR-23,13.870867,77.46,69,2
CAR 02,20.606537,86.29,153 kmh,2
CAR-16,25.36649,72.981427,154 kmh,3
CAR 28,17.09,74.71,60,1
CAR-03 ,23.506142,75.301072,90,2
car-08,26.613209,75.344228,173 kmh,0
 CAR-12,20.0182,74.831599,59,3
car-08,19.4446,72.65,67,4
car-26,15.792,73.0468,43,2
car-17,20.1294,77.464471,52,1
 CAR-03,15.278369,87.205268,88,3
CAR-23,18.8551,79.0075,61,4
CAR-22,19.6,82.540434,51,5
car-07,24.7832,73.5354,170 kmh,5
car-07,15.57,84.514571,55,0
CAR 09,22.27,86.1912,89,0
CAR 28,21.789241,81.375759,134 kmh,5
 CAR-16,18.5632,77.2762,162 kmh,4
CAR-17,13.395175,72.682949,78,6
 CAR-29,20.341764,83.162605,51,2
car-01,12.5973,77.8708,121 kmh,6
CAR 02,22.16,73.5486,48,4
CAR-18 ,24.2995,83.6446,130 kmh,1
car-08,20.48,76.05034,57,1
CAR-20,22.2362,85.5989,171 kmh,4
 CAR-13,20.099103,77.84,178 kmh,6
 CAR-19,18.95476,82.54,67,5
 CAR-17,17.5498,72.753825,44,4
CAR-30,27.5709,79.8161,165 kmh,5
car-15,25.502367,72.653411,67,3
CAR-20 ,13.154,82.1158,67,0
CAR-06 ,27.63,82.052624,141 kmh,4
CAR-19,19.186324,74.17,74,1
CAR-09,18.592186,77.2746,137 kmh,0
car-24,22.2549,82.9968,121 kmh,3
 CAR-25,14.936811,80.454335,62,0
 CAR-09,19.4427,75.87,136 kmh,2
CAR-02,14.5895,73.46,142 kmh,2
 CAR-26,19.782,72.4521,177 kmh,2
car-10,18.51,75.926435,45,3
CAR-29,27.35,86.4366,164 kmh,0
 CAR-14,17.892562,74.830249,156 kmh,0
CAR-16,23.172776,79.464083,65,5
CAR 01,13.828749,86.473297,155 kmh,2
car-20,14.470861,76.3248,40,4
CAR-04 ,15.41817,77.3281,140 kmh,5
CAR 22,13.73,78.21,165 kmh,1
CAR-03,20.86,85.06,174 kmh,6
CAR-23,12.84423,80.232216,53,4
CAR-21 ,22.26358,76.8363,98,3
CAR-25,27.876202,73.67,169 kmh,6
 CAR-18,21.395089,85.440934,160 kmh,6
CAR-14 ,24.15243,76.8039,146 kmh,2
CAR-07 ,25.507259,75.023447,166 kmh,6
car-17,23.5306,82.634674,56,0
 CAR-23,20.564093,85.5225,97,1
CAR-28,23.32,86.927642,77,0
CAR-21 ,16.3174,77.1967,170 kmh,1
CAR 30,15.142294,84.148554,48,0
CAR 28,27.504,73.51,128 kmh,1
CAR-23,23.7841,82.63,43,4
CAR-08,21.776042,75.9718,160 kmh,5
car-09,12.560921,79.7004,142 kmh,5
CAR-25,12.65,72.9369,174 kmh,0
 CAR-25,19.467969,73.456892,48,0
 CAR-17,17.49214,81.081808,83,0
CAR-19,21.015,75.03,134 kmh,3
car-09,16.17522,84.36,159 kmh,3
 CAR-15,24.4722,81.408768,65,4
CAR 27,25.84,85.85,134 kmh,0
CAR 18,21.31,86.87,87,3
 CAR-12,23.520273,84.1863,163 kmh,6
CAR-10,21.8875,72.3842,149 kmh,1
CAR-07,26.831561,72.106071,168 kmh,4
 CAR-21,24.2611,79.7429,152 kmh,0
CAR-10,20.1103,75.62,166 kmh,0
CAR 29,18.8883,77.681354,159 kmh,0
car-25,20.213184,80.549635,77,1
 CAR-18,27.59,79.146124,177 kmh,5
car-10,13.1457,76.365519,149 kmh,6
CAR-02 ,22.97,77.5921,56,1
 CAR-27,20.6537,87.68,166 kmh,5
 CAR-04,20.3534,85.59,164 kmh,1
CAR-29,26.0049,84.793633,121 kmh,1
CAR-08 ,25.75,84.172951,88,5
CAR-13 ,22.351165,74.32,136 kmh,4
 CAR-28,18.336917,77.96,63,5
 CAR-27,17.26,74.3959,60,0
CAR 13,17.62,86.82,174 kmh,1
CAR 18,13.498472,75.8144,159 kmh,6
car-27,21.7557,77.609165,84,0
car-22,23.08,78.96,150 kmh,0
 CAR-14,27.32,84.675907,45,2
CAR-17,16.855663,79.44885,44,4
 CAR-08,14.139992,80.794383,122 kmh,5
CAR-11,13.715957,86.97,155 kmh,6
CAR 23,16.8653,76.87,133 kmh,4
 CAR-12,23.5786,75.190758,89,0
CAR-21 ,18.499369,82.825708,63,1
car-19,18.12,75.170491,170 kmh,1
CAR-23,22.125,73.834,145 kmh,6
car-13,21.789,82.9189,137 kmh,2
 CAR-26,23.7679,78.805,72,3
CAR-02,27.0456,74.098672,60,2
CAR-24 ,21.9225,74.319965,126 kmh,4
 CAR-06,19.32,73.347378,138 kmh,6
CAR 19,22.340564,86.183212,73,2
CAR-27 ,21.0647,84.8426,75,0
CAR-10,26.098463,76.779251,54,1
 CAR-16,15.08,86.14427,145 kmh,1
CAR-07 ,24.723,74.47,130 kmh,0
CAR-01,21.8528,72.027229,122 kmh,3
CAR 24,17.130923,83.52,159 kmh,0
 CAR-10,22.4673,85.5915,131 kmh,5
CAR-16,13.282752,82.54,173 kmh,6
CAR-06,13.977654,86.270374,143 kmh,0
CAR-07,14.46,78.62,139 kmh,3
CAR-25,23.0018,73.963,98,5
car-19,22.357576,83.99,70,5
CAR-17,16.917197,76.218988,73,0
CAR-14,12.18,74.31,53,6
 CAR-30,19.344301,75.3505,160 kmh,3
car-28,13.106486,79.37,142 kmh,5
CAR-08 ,27.4383,87.07,126 kmh,1
CAR 23,12.47,80.7121,85,5
 CAR-27,18.44,83.864,96,4
CAR-08,25.5472,80.84,126 kmh,2
CAR-03,15.941935,86.92,76,1
CAR 24,12.13,87.1677,145 kmh,4
CAR 07,26.692985,87.09,40,0
CAR 13,19.568988,80.68,80,0
CAR-30 ,26.6422,74.780527,151 kmh,5
car-23,13.41,75.011703,132 kmh,2
CAR-20,20.880093,76.267716,59,5
 CAR-17,27.7856,84.8358,133 kmh,2
CAR-09,27.5105,82.58,156 kmh,5
CAR-06 ,13.48,77.65,71,2
CAR-15 ,24.709039,85.883676,83,5
CAR-12,16.4117,72.537038,87,4
CAR-16 ,25.1407,73.165812,81,6
car-28,18.96,73.6167,141 kmh,1
CAR 04,22.7146,77.0395,45,1
car-23,21.19,85.88,92,2
CAR-03 ,25.89,81.070772,135 kmh,0
CAR 27,13.38,86.126603,68,2
 CAR-08,14.49,86.03,55,0
CAR-07,14.9,79.15,168 kmh,1
car-23,13.974513,75.4658,164 kmh,5
car-10,21.06,85.981746,167 kmh,6
car-04,27.9641,86.22014,76,2
CAR-29 ,16.8,86.82,85,6
car-29,13.12,74.5678,48,5
CAR-26,27.6476,78.31285,97,1
CAR 10,19.66,77.9409,169 kmh,5
 CAR-06,14.080212,80.940346,83,5
CAR 04,17.38433,77.3,46,4
CAR-01,21.5814,79.65,92,0
CAR-14,15.676,79.240467,42,0
 CAR-20,26.8962,80.109767,143 kmh,5
CAR-19,25.58,86.63,134 kmh,5
CAR-10 ,12.6662,80.713964,124 kmh,0
CAR-13 ,27.38,76.89,140 kmh,4
CAR-18 ,26.7581,86.1823,141 kmh,5
CAR 17,26.1952,74.7116,131 kmh,4
CAR-04 ,19.209577,80.9409,82,1
car-07,26.19,84.855072,127 kmh,2
CAR-20,13.55,73.31,162 kmh,4
car-16,16.98,72.082416,158 kmh,6
CAR 23,26.4388,76.982867,146 kmh,4
car-28,25.93,75.59089,86,1
CAR-13,12.392588,72.64,79,5
 CAR-10,21.98,77.3251,54,4
CAR 25,19.4659,73.181696,133 kmh,5
CAR-23,22.2979,75.34,56,6
CAR 12,16.921667,80.0705,45,5
car-01,17.246454,73.058783,144 kmh,6
CAR-24,15.45,74.94,167 kmh,1
CAR 24,24.78,84.01,149 kmh,3
CAR-20 ,23.110962,85.8141,54,2
CAR 17,16.91,83.271168,132 kmh,2
CAR 01,26.37,81.443307,172 kmh,0
CAR-27,12.736975,84.0919,80,2
car-01,14.6968,81.153738,175 kmh,4
car-09,14.9593,81.64,64,0
 CAR-03,23.320342,79.9058,129 kmh,2
CAR-06,17.019314,86.96428,96,1
 CAR-02,21.4938,75.19,130 kmh,2
car-01,22.83,77.3148,138 kmh,3
CAR 22,19.02,77.4901,120 kmh,4
 CAR-18,13.652821,81.24,166 kmh,5
car-07,15.22,76.719373,151 kmh,6
CAR-13,27.593643,77.11,43,4
CAR-14 ,25.304072,72.699133,128 kmh,3
 CAR-17,27.598408,87.41,167 kmh,0
car-14,13.580982,83.4079,166 kmh,2
CAR-29,14.9,82.77,88,2
car-19,22.2,79.780697,177 kmh,2
 CAR-15,23.8524,85.412935,76,3
CAR-24,13.721257,75.06,143 kmh,4
CAR-25,27.1505,74.52,91,5
CAR-07 ,19.52,76.27,42,0
 CAR-24,13.322434,74.608818,44,5
CAR-02 ,13.699834,85.822947,162 kmh,5
CAR 18,14.7302,82.09,40,2
car-11,16.2902,80.0101,62,0
CAR 06,19.7,77.72,84,4
CAR-10,13.5361,85.600791,84,0
CAR 01,14.87,81.234666,156 kmh,4
CAR-27 ,17.54014,83.31,55,4
CAR 03,19.98,72.4166,152 kmh,5
CAR 14,25.579908,75.045639,47,2
car-15,16.09,87.52,88,6
CAR 11,18.432664,77.1578,176 kmh,2
CAR 14,22.7212,75.6794,61,3
CAR-03,25.642401,87.117949,94,2
CAR-18,19.68403,76.8995,128 kmh,5
car-05,21.8298,86.049,176 kmh,6
CAR-13,17.839706,79.1773,40,3
CAR 09,16.59,85.008516,65,0
CAR 23,27.49,84.38,59,6
car-13,24.6123,80.36,57,3
CAR 27,23.7102,75.458718,42,2
CAR-30,24.4038,73.445855,64,5
car-04,18.6266,75.0,124 kmh,6
CAR-01 ,19.15,76.49,52,3
CAR 27,17.264487,83.460614,84,2
car-02,13.187979,85.3071,57,6
CAR 23,20.4855,83.913,163 kmh,0
CAR-30,19.4694,85.006768,164 kmh,1
CAR-22,16.1759,80.06,77,3
CAR-04 ,27.3,78.15,130 kmh,6
 CAR-26,24.768099,81.29,84,0
CAR 23,23.17,75.659738,177 kmh,4
CAR-03,25.48,86.428528,144 kmh,3
CAR-11 ,25.04,85.5971,120 kmh,4
CAR-14 ,21.78,78.36387,52,3
 CAR-22,26.85,82.93139,125 kmh,1
CAR 09,12.474,77.73,151 kmh,5
CAR-29,19.25,82.9428,170 kmh,2
car-16,26.182178,78.80487,98,5
 CAR-05,22.0657,73.910603,144 kmh,1
 CAR-11,15.642606,79.034598,150 kmh,5
CAR-25 ,13.249167,84.54,178 kmh,0
CAR-13 ,26.272915,85.69,130 kmh,1
car-27,19.01,75.64,123 kmh,1
 CAR-27,15.99,76.45,51,5
CAR 27,20.371143,79.61,155 kmh,2
car-25,24.7397,84.218872,43,3
car-10,21.46,74.580394,86,5
CAR 22,13.0044,76.55,166 kmh,0
car-30,24.38488,72.631585,163 kmh,4
CAR-05 ,22.593625,80.84,44,5
CAR 19,22.16,87.314541,64,6
 CAR-03,25.3135,79.17,179 kmh,2
CAR-02 ,17.058745,76.190219,83,2
car-15,21.42,80.224746,98,0
car-10,20.08447,77.809319,154 kmh,2
CAR-04 ,20.12,74.01695,159 kmh,1
CAR-12,24.6076,74.191982,54,0
CAR 05,27.799415,77.6905,167 kmh,0
CAR-29,27.9511,73.474866,125 kmh,6
CAR-05 ,20.89,73.464228,63,2
car-12,14.02966,80.5193,132 kmh,4
CAR 17,25.144424,72.123883,160 kmh,3
CAR-07 ,12.37,74.1187,143 kmh,6
 CAR-15,21.3107,81.39,132 kmh,1
CAR-09 ,21.86,73.6122,165 kmh,6
car-03,20.4665,83.88,80,6
CAR-05 ,19.419078,74.8,159 kmh,2
CAR 18,23.951,82.1432,62,1
CAR-07 ,24.98,86.7,80,1
CAR-09,27.64,82.8,129 kmh,0
CAR 29,27.929555,73.18,61,1
car-06,16.565,87.900045,69,3
CAR 14,22.2236,78.252443,80,6
CAR 20,13.82,73.430571,53,6
car-09,18.1734,87.1394,54,5
car-06,21.0207,83.04,47,6
 CAR-22,13.57,78.21,174 kmh,6
CAR-18,20.139815,85.76,83,0
CAR-06,24.405646,79.2042,66,4
car-26,20.8,75.839532,56,2
CAR-07 ,25.422308,86.93,93,5
 CAR-20,20.2048,76.6176,79,2
CAR 26,21.6086,72.427803,98,6
CAR-06,27.586047,74.2616,48,0
 CAR-07,25.27,84.638308,162 kmh,0
CAR-09 ,16.68,79.3103,40,5
CAR 06,16.372197,80.27,125 kmh,5
CAR 02,25.6959,76.0538,67,2
CAR-22 ,22.489664,75.3785,66,0
 CAR-22,22.19376,84.764629,97,1
CAR-03 ,25.906,82.1347,120 kmh,6
CAR-29,22.896041,86.33,41,3
 CAR-07,20.404068,75.40831,151 kmh,5
CAR-29 ,13.496745,72.125739,48,2
